IHBAS-CPCB,Dwarka-S8-DPCC,Sri-Aurobindo-Marg-DPCC,East-Arjun-Nagar-CPCB,DTU-CPCB,Okhla-Phase-2-DPCC,Alipur-DPCC,Sonia-Vihar-DPCC,Ashok-Vihar-DPCC,JNS-DPCC,Mundka-DPCC,Pusa-DPCC,Shadipur-CPCB,Vivek-Vihar-DPCC,Mandir-Marg-DPCC,Nehru-Nagar-DPCC,Wazirpur-DPCC,RK-Puram-DPCC,KSSR-DPCC,Jahangirpuri-DPCC,Bawana-DPCC,Narela-CPCB,Patparganj-DPCC,Rohini-DPCC,Anand-Vihar-DPCC,NSIT-Dwarka-CPCB,MDCNS-DPCC,Najafgarh-DPCC
289.02,251.38,91.4,283.24,55.86,258.82,300.23,329.88,182.53,277.83,98.18,28.83,285.38,264.95,236.35,249.05,219.56882352941176,228.25,273.48,215.68,3.45,273.2,135.33,295.9,269.0,289.73,225.25,329.3
288.94,244.1,9.78,276.95,148.06,277.57,307.57,330.98,183.97,281.18,89.2,28.88,275.44,269.65,213.25,243.05,225.57294117647058,230.5,275.83,215.5,268.88,267.12,135.3,265.77,265.25,283.44,230.22,334.47
296.93,247.45,9.08,294.02,83.01,286.65,314.72,338.55,178.9,281.2,101.62,28.82,261.06,271.68,214.62,235.4,230.6188235294118,227.0,282.43,236.5,12.07,270.2,135.3,289.47,275.25,288.62,246.4,306.43
287.73,240.93,8.8,289.1,172.8,302.5,303.55,314.0,184.83,287.58,113.5,28.88,279.31,267.77,227.78,211.41666666666666,228.00529411764705,223.25,282.85,218.83,8.1,261.77,135.3,222.97,272.75,292.1,241.18,254.55
285.83,268.4,9.45,286.62,243.78,298.88,302.22,318.85,180.23,287.03,97.72,28.85,272.09,254.53,237.12,243.6,216.91529411764705,223.5,280.58,215.1,4.85,256.82,135.3,219.2,272.5,296.82,243.5,277.23
285.98,269.38,97.53,265.93,283.35,294.7,288.0,311.2,182.05,265.6,66.75,28.8,271.15,254.07,242.2,243.62,242.45117647058825,225.25,283.73,206.43,266.0,249.52,135.33,237.5,269.75,294.01,249.7,341.62
289.23,271.35,99.2,268.85,174.5,311.73,292.6,313.85,186.2,273.15,79.85,28.77,268.93,260.25,233.6,242.9,297.3,228.0,284.35,207.32,179.95,255.88,135.38,237.78,268.25,295.42,259.27,343.32
294.85,271.85,30.15,285.83,165.52,321.62,175.73611111111114,313.67,183.82,285.52,95.15,28.68,266.34,269.05,236.2,254.05,291.8,225.75,283.82,214.35,93.88,259.57,135.4,226.65,270.0,296.59,272.57,267.4
307.81,280.0,22.75,286.94,128.44,327.25,183.37277777777777,328.68,185.18,290.65,104.38,28.77,281.76,265.58,250.78,252.65,297.0,220.25,291.25,220.47,10.15,280.33,135.4,275.38,273.25,309.87,274.95,177.1
307.44,280.93,21.07,284.99,182.48,327.48,193.66777777777781,327.73,182.65,292.02,105.35,28.8,289.71,264.95,257.15,258.35,303.35,218.0,289.43,225.73,13.2,276.98,135.4,269.38,273.25,314.0,274.23,91.65
315.96,296.15,19.23,278.12,72.88,319.65,191.80166666666668,335.75,183.35,289.93,106.7,28.82,285.37,267.88,256.68,252.8,299.48,225.0,302.38,228.35,18.7,278.12,135.4,291.93,270.5,307.9,278.5,181.03
310.79,293.05,13.0,291.94,134.08,323.92,192.92999999999998,327.15,188.85,294.32,100.93,28.75,285.03,266.3,260.1,252.38,303.85,224.0,299.52,226.55,14.15,272.15,135.4,289.3,270.25,309.92,277.52,90.88
299.29,295.45,16.88,296.43,77.5,313.52,199.93944444444446,324.05,184.45,285.8,97.1,28.77,280.62,262.32,246.25,253.07,307.6,220.75,288.9,217.2,6.2,266.05,135.4,287.75,268.25,307.26,277.0,351.82
279.03,261.4,234.32,280.44,188.82,289.27,254.22,297.1,164.82,283.02,63.55,28.93,256.81,249.93,219.35,246.25,289.43,230.25,275.7,195.35,254.12,240.22,135.4,226.18,265.5,259.94,240.78,313.38
194.71,249.48,254.77,227.17,209.06,275.17,238.93,231.62,65.47,269.5,35.4,29.45,189.49,239.88,235.93,174.78,266.7,245.5,231.2,128.62,333.65,229.43,135.38,203.0,242.25,181.92,185.2,282.05
216.12928571428571,272.43,260.45,204.68,220.03,273.23,232.7,217.45,138.35,217.5,42.95,29.17,160.6,239.67,273.08,190.77,261.97,238.25,205.18,86.45,308.18,142.0,135.4,148.2,201.5,166.33,163.03,273.22
240.2413333333334,43.3,254.52,211.23,220.53,266.48,233.6,207.15,120.28,270.15,45.42,28.8,150.47,239.6,288.02,224.12,266.93,220.0,200.02,83.32,321.75,160.32,135.4,187.93,221.75,164.34,235.32,174.35
244.559375,138.1,267.02,198.43,219.15,257.55,235.55,216.05,99.62,215.72,301.85,27.45,182.08,239.62,276.83,228.9,201.15,210.75,181.45,85.83,304.43,109.08,135.4,172.85,188.0,170.95,222.88,191.1
213.35866666666664,198.85,269.3,211.42,228.52,256.0,235.5,229.95,106.78,260.88,302.47,27.88,243.42,239.7,255.65,222.4,217.95,198.0,171.82,75.65,310.88,164.1,135.4,181.0,211.0,158.17,269.57,229.68
216.64266666666666,241.88,285.55,178.33,249.89,255.62,243.6,212.18,48.95,302.95,158.72,29.92,196.46,239.6,260.73,285.7,161.1,206.25,184.52,55.65,253.3,242.93,135.4,211.45,252.5,160.71,199.85,312.55
218.76466666666664,264.5,248.98,94.02,4.2,254.3,253.1,241.38,43.15,125.5,212.2,27.48,154.45,239.47,257.15,299.38,80.95,201.5,204.98,176.88,167.48,119.45,135.4,330.82,278.75,156.16,93.2,148.05
230.02533333333338,162.85,264.65,82.95,208.84,254.3,220.38,331.25,41.1,307.77,184.57,27.7,103.47,239.4,255.23,221.57,66.03,198.25,88.32,127.73,212.98,143.88,135.38,197.2,155.25,150.51,240.25,68.25
215.2566666666667,24.8,291.15,70.32,86.47,254.28,150.05,295.68,51.05,266.32,109.73,28.35,59.65,239.43,246.02,201.67,71.95,198.25,74.6,154.38,190.08,79.6,135.4,43.62,72.75,155.47,165.23,74.85
213.8194117647059,139.8,255.67,121.47,103.61,254.4,116.6,292.3,69.55,293.08,212.23,28.45,115.87,239.47,235.12,157.97,115.83,194.0,131.65,62.05,207.27,85.9,135.4,147.75,224.25,168.11,233.45,80.7
202.2116666666667,68.9,235.62,88.24,244.49,254.8,85.12,190.77,38.08,198.42,283.4,29.7,145.35,113.55,238.22,262.58,96.9,195.75,122.2,91.25,200.05,92.58,135.35,266.45,121.0,129.42,191.43,87.1
206.67937500000002,68.47,224.35,75.69,62.04,252.32,71.28,119.55,32.1,79.95,281.15,28.5,126.92,51.25,240.95,94.95,95.4,199.5,118.65,66.7,180.6,49.85,135.33,70.92,101.25,136.08,85.28,117.38
199.456,86.3,235.75,62.09,50.88,148.6,76.38,43.95,30.73,84.35,278.05,28.68,43.09,56.92,229.65,89.95,62.75,205.5,128.18,68.28,159.28,45.93,135.33,34.35,112.5,133.33,73.8,147.85
200.11764705882354,90.78,204.18,80.68,73.75,105.97,93.6,89.43,40.83,97.75,186.97,28.27,31.25,79.97,185.3,76.55,88.72,166.0,116.6,72.05,167.03,66.15,135.35,51.92,127.75,128.1,98.97,127.3
212.77277777777775,93.3,180.5,111.73,58.41,136.93,96.42,130.4,50.42,111.9,283.45,28.88,94.08,103.47,157.0,94.32,90.38,118.5,108.15,85.03,182.78,73.55,135.35,77.5,132.5,115.77,103.28,142.43
150.56,128.2,185.85,97.64,82.54,159.32,81.42,131.07,47.82,117.3,293.1,28.77,137.64,107.25,128.12,115.75,108.28,96.75,119.93,92.18,171.45,70.22,135.3,86.18,137.5,119.42,121.22,160.9
102.16,86.57,179.57,91.53,71.01,138.25,82.72,102.08,46.12,117.9,296.12,28.77,128.74,86.62,131.57,112.4,94.95,125.0,123.97,89.62,155.93,66.1,135.3,67.93,146.25,120.52,115.3,162.45
118.7,114.65,176.82,122.53,68.21,139.75,80.25,116.85,48.47,125.95,300.62,28.85,129.71,78.53,125.4,101.72,106.0,110.0,110.53,85.35,150.9,62.95,172.33,65.7,125.25,122.27,121.3,150.88
96.44,91.82,176.38,118.98,78.15,157.88,81.62,176.80470588235292,65.33,130.28,289.65,28.75,111.57,93.42,117.1,95.0,115.2,135.25,125.75,84.1,154.1,54.48,225.27,45.2,126.0,134.28,112.97,157.62
107.11,100.25,189.52,128.64,77.08,147.0,82.25,166.00352941176473,61.45,102.17,286.6,28.8,117.63,110.2,130.55,87.95,119.4,113.75,117.57,94.33,147.3,58.83,210.03,71.1,141.75,139.67,90.3,148.18
137.69,113.72,192.58,111.78,90.3,141.7,80.65,171.92823529411766,45.62,97.18,292.73,28.82,123.01,98.3,120.7,83.42,118.05,101.75,117.12,88.08,160.22,57.17,222.62,103.65,136.5,138.66,103.75,176.6
142.25,117.32,194.05,109.17,185.55,146.65,88.22,170.4,58.12,96.27,302.57,28.85,131.85,107.38,110.08,79.8,116.2,112.75,118.18,91.58,181.15,61.8,223.45,97.83,130.5,133.74,107.55,190.62
139.24,114.92,189.25,123.57,196.8,148.43,86.12,165.45,47.12,113.25,293.5,28.9,127.58,104.1,108.38,107.6,116.8,111.5,111.43,94.9,197.38,63.92,220.0,101.58,136.75,137.35,106.85,178.5
124.32,96.52,183.28,117.69,214.59,147.43,70.35,152.85,54.83,120.0,286.78,28.92,122.77,81.9,120.92,97.0,110.55,104.0,115.85,90.35,180.9,62.55,225.72,99.33,142.75,132.03,85.88,144.72
125.56,104.72,186.25,107.62,227.78,115.1,96.32,148.7,55.88,102.88,295.18,28.88,119.74,98.42,105.25,85.15,107.95,91.0,111.47,91.03,169.25,74.72,224.75,103.3,162.75,135.65,82.88,142.12
121.81,111.15,188.85,112.02,222.2,127.62,85.1,151.88,50.17,115.72,294.6,28.92,127.02,85.45,93.45,86.45,113.65,99.0,112.65,90.62,169.53,64.95,226.22,101.15,144.25,138.2,104.75,156.6
131.3,102.47,177.2,96.52,224.78,137.8,98.58,139.82,56.6,106.53,293.55,28.9,123.54,71.57,94.72,81.78,108.57,89.0,106.92,90.75,175.62,67.9,227.77,91.72,139.0,129.9,95.55,135.05
123.12,114.4,188.62,106.37,145.11,153.62,88.93,139.75,48.98,104.78,294.02,28.9,126.17,84.5,87.35,93.4,104.0,111.0,119.25,86.25,162.6,65.47,228.45,81.72,141.5,148.42,102.78,141.65
120.55,95.88,184.55,96.73,249.65,149.2,100.72,127.77,49.57,100.28,293.23,28.9,120.36,91.22,100.53,112.7,105.53,136.75,116.22,77.23,167.12,70.4,226.38,80.45,131.75,136.46,111.05,138.4
118.75,102.62,181.1,127.17,140.23,106.3,88.27,158.15,52.58,109.62,297.75,28.93,134.47,106.12,112.67,101.7,108.15,123.25,100.78,91.75,175.9,66.85,228.1,91.05,146.5,134.85,99.28,156.12
135.08,121.4,192.95,120.73,173.44,134.05,98.28,160.43,53.88,112.5,297.23,28.92,138.8,98.2,118.88,97.62,110.22,118.25,122.47,91.08,168.1,68.15,229.18,94.42,124.25,139.26,96.0,157.15
137.05,101.05,184.7,120.0,219.16,155.43,100.12,153.22,53.15,122.3,297.83,28.95,139.65,105.55,110.03,101.12,111.43,139.0,123.12,96.15,181.77,71.45,228.97,95.53,155.25,133.79,117.57,141.38
135.54,119.15,189.28,119.36,184.25,134.2,100.12,150.62,45.82,115.55,296.5,28.98,127.18,105.0,133.35,87.12,107.65,113.25,118.95,92.82,181.93,74.53,227.78,93.93,143.5,136.57,105.3,145.4
128.45,107.83,187.45,126.83,223.65,143.68,103.3,141.88,49.55,118.2,297.58,28.83,119.44,97.42,134.18,90.38,107.3,117.0,116.55,90.62,191.0,75.83,232.4,89.6,128.75,139.76,115.6,150.43
145.94,120.93,188.75,123.55,176.12,137.8,100.9,141.9,57.53,119.47,304.03,28.92,120.71,104.88,113.58,87.58,117.05,105.5,117.42,97.8,185.85,69.92,223.45,98.62,137.75,143.36,103.45,160.35
141.71,112.95,192.55,127.42,167.63,154.0,99.55,163.32,64.75,121.6,310.35,28.88,138.47,111.12,110.42,102.9,118.7,127.0,121.2,100.28,202.9,73.88,229.32,105.25,138.25,142.38,129.07,173.55
144.23,143.65,190.18,127.52,204.59,156.43,102.8,180.72,55.12,123.08,308.72,28.93,137.87,123.7,102.7,104.57,144.6,123.5,131.07,104.93,212.75,80.5,227.53,115.38,152.25,152.31,135.93,175.18
148.89,123.55,192.45,133.9,206.52,158.03,117.5,191.65,73.83,126.22,298.6,28.88,137.38,98.92,107.07,96.6,131.5,135.75,119.65,103.25,222.43,106.72,232.12,127.67,137.0,140.12,138.0,175.3
141.51,149.38,191.07,138.75,196.61,155.47,123.92,160.47,54.0,133.2,314.27,28.83,129.89,99.97,124.12,108.6,139.4,117.75,139.32,102.42,214.12,81.3,233.1,106.05,153.25,135.89,136.05,183.65
154.32,164.18,203.18,138.37,189.77,162.62,97.58,171.55,69.15,125.8,323.55,28.83,144.15,118.98,113.22,105.15,138.82,124.0,128.3,102.45,222.15,91.95,146.62,119.6,147.25,165.29,132.05,187.57
150.52,163.1,195.68,142.52,190.65,155.15,123.62,186.1,111.82,146.93,324.8,28.75,155.48,117.47,108.95,102.78,136.07,125.75,137.07,107.78,226.67,102.6,58.73,122.32,145.25,154.3,126.05,189.85
161.29,169.35,190.25,150.74,183.14,154.5,107.88,189.05,67.38,128.07,303.48,28.8,137.57,128.9,118.92,111.55,129.8,124.0,133.75,104.97,210.68,93.9,67.5,108.4,145.25,152.99,111.1,192.85
161.93,157.88,178.25,138.89,184.65,157.22,100.75,183.8,101.03,124.33,301.23,28.8,123.58,139.72,108.3,103.82,133.85,132.0,121.73,102.55,208.57,92.05,64.17,106.2,147.75,152.81,108.55,191.5
130.13,169.07,188.45,140.67,183.15,160.68,116.25,170.75,126.92,122.15,322.3,28.73,141.88,102.1,117.58,103.85,138.33,144.0,121.17,102.2,212.5,119.05,63.15,122.25,139.25,154.63,112.78,203.2
145.34,160.05,198.0,148.47,194.0,165.85,115.88,180.82,136.02,123.3,319.7,42.59166666666667,141.88,113.22,112.93,107.03,134.77,153.0,130.48,112.88,211.97,116.73,60.25,112.38,130.5,167.62,126.95,191.25
143.92,152.55,192.8,152.42,180.83,168.77,124.05,203.28,129.55,138.43,297.62,41.16555555555555,160.27,113.43,109.33,117.3,124.57,129.25,134.28,113.6,211.55,132.53,58.77,115.27,137.25,166.87,124.55,182.98
153.23,153.65,193.95,157.3,191.25,181.93,107.33,229.25117647058823,84.58,127.0,301.45,41.27222222222222,152.05,133.3,99.47,117.28,132.28,135.0,127.9,105.65,203.95,129.1,74.2,107.53,136.5,149.59,109.03,174.03
150.15,137.43,190.65,154.2,214.22,170.02,111.0,254.01999999999995,129.43,129.55,302.08,40.980000000000004,132.73,119.9,99.05,109.03,143.35,97.75,127.85,104.78,205.12,128.3,45.97,118.6,132.5,137.58,117.78,178.85
143.47,157.12,169.52,156.36,227.64,175.6,106.38,262.20352941176463,120.03,143.9,311.38,28.25,151.05,124.6,140.75,113.28,146.25,136.0,126.2,100.38,218.55,126.85,30.42,126.25,114.5,160.45,94.82,178.7
140.79,156.62,176.4,153.99,217.31,166.0,113.43,256.3329411764706,127.38,117.33,308.6,28.9,165.21,129.07,189.4,102.42,150.05,112.0,154.12,103.15,125.54388888888892,133.75,37.2,135.1,122.0,162.37,122.47,164.97
156.98,138.95,191.9,152.07,245.07,167.22,226.3,263.14176470588234,130.05,112.8,102.25,29.0,150.59,132.32,112.05,107.83,144.78,101.25,135.18,103.7,154.12333333333333,172.62,44.73,163.27,129.75,162.45,126.97,54.68
167.12,183.68,210.62,189.95,158.32,186.78,349.8,264.0017647058824,140.1,209.45,231.43,29.42,201.03,195.65,166.62,129.55,220.47,180.5,162.75,110.8,119.19666666666666,148.45,92.0,198.05,170.25,156.74,196.35,129.35
169.18,125.68,254.25,176.83,150.40333333333334,163.42,349.75,248.96823529411765,129.53,127.47,155.53,30.0,190.06,158.1,287.68,106.47,161.22,172.5,129.75,107.7,220.3,173.0,80.38,153.35,179.25,183.96,147.2,52.47
275.05,149.07,276.55,180.33,139.53388888888887,155.45,349.75,264.7676470588235,142.47,208.25,162.55,28.97,167.51,181.2,263.62,170.5,159.62,206.75,160.8,103.47,100.25,225.92,122.6,161.05,200.5,200.13,155.22,52.4
241.03307692307695,286.88,102.6,171.7,42.87,178.55,349.7,263.59411764705885,85.45,303.85,117.62,28.35,167.19,250.5,286.88,250.1,208.53,217.5,195.82,121.38,21.45,303.02,163.6,284.8,222.0,219.91,254.68,15.7
40.95,214.15,131.43,150.75,126.0,322.07,349.7,261.4617647058824,63.45,291.12,88.4,29.18,122.6,254.3,274.8,201.68,332.1,218.5,307.2,205.68,54.15,255.95,199.78,297.27,204.75,332.23,189.85,110.8
230.99428571428572,200.43,264.95,185.79,139.0677777777778,318.12,349.73,243.01764705882354,64.25,303.32,145.3,29.57,150.86,254.47,264.88,221.25,317.08,183.0,186.45,58.42,110.8,152.07,200.62,256.07,186.0,184.64,237.9,317.25
154.35,233.68,211.95,97.03,127.45888888888888,313.58,349.7,244.35352941176473,76.65,204.0,77.55,28.62,154.26,107.38,251.48,254.75,265.48,216.5,169.0,157.85,93.97,174.82,202.57,290.17,115.0,266.07,184.2,343.4
2.37,241.48,14.82,146.23,79.78,316.6,349.73,219.5888235294117,118.4,297.38,65.15,27.5,235.88,55.42,227.7,264.05,316.1,217.75,256.05,207.4,255.85,223.65,213.97,253.43,104.5,265.85,249.47,207.55
234.3785714285714,250.45,23.23,238.41,6.13,302.82,288.48,233.8470588235294,177.35,312.4,108.03,28.98,235.02,156.03,223.18,282.07,307.93,221.75,285.85,198.2,15.78,259.45,226.15,265.62,78.0,323.78,229.15,101.93
237.4992857142857,280.48,7.48,238.45,260.67,290.07,292.58,242.2358823529412,182.73,280.62,96.67,28.92,267.32,191.47,216.18,249.43,297.73,229.5,295.1,213.85,14.5,259.8,204.5,259.98,214.25,310.16,226.9,268.33
231.73062499999997,284.6,14.32,285.35,79.45,313.32,331.85,244.8135294117647,197.25,301.15,100.65,28.95,272.32,276.28,258.98,263.88,316.75,213.75,283.1,263.25,12.02,264.75,232.33,290.55,264.25,307.86,267.4,94.32
326.26,277.32,20.85,290.98,178.79944444444448,322.43,295.32,234.27529411764706,176.03,302.32,108.35,28.88,283.35,290.18,265.25,260.27,309.9,228.0,290.2,228.85,37.3,286.75,262.55,287.45,274.0,299.85,275.88,345.9
319.09,275.77,20.35,285.86,81.8,333.2,305.98,232.28722222222223,172.03,295.28,112.2,28.88,270.47,286.02,255.07,260.65,320.25,230.0,291.5,251.0,13.25,268.2,261.85,282.43,276.0,309.44,269.1,338.93
344.9,315.08,30.85,293.63,82.07,341.38,299.8,228.36222222222224,184.35,304.1,112.12,28.9,282.4,290.57,267.42,265.38,310.95,223.25,304.1,232.83,20.05,279.45,272.23,277.57,272.75,335.68,281.6,350.45
325.0,296.53,34.0,308.32,90.26,340.25,284.27,242.82500000000002,183.88,302.67,108.65,28.85,290.8,282.6,256.7,265.45,307.83,221.75,306.82,234.75,19.27,272.9,246.25,287.2,275.25,303.42,284.18,260.47
313.35,296.1,21.0,292.26,83.01,334.27,294.02,222.60352941176473,201.03,310.35,104.05,28.77,296.93,281.98,266.35,268.3,316.05,229.5,308.65,250.22,24.9,277.88,263.62,288.12,279.25,309.29,289.82,92.43
322.03,296.28,20.75,317.25,61.56,336.35,300.75,229.81117647058824,203.62,303.85,110.88,28.95,274.31,282.6,261.3,275.88,316.95,216.25,299.62,259.8,34.23,275.68,262.52,292.0,276.25,318.33,281.7,97.55
324.29,314.78,29.95,306.92,67.54,339.45,296.9,240.86411764705883,131.2,297.02,108.9,28.8,288.02,282.33,254.55,259.4,312.3,206.5,300.27,260.23,21.07,273.45,264.05,277.45,281.0,328.97,278.33,13.62
321.93,293.18,40.88,307.85,59.76,333.62,291.55,187.26777777777778,190.45,250.5388888888889,109.25,28.83,310.54,278.15,270.75,270.98,307.9,221.0,311.95,245.03,40.95,296.58,277.05,281.48,274.5,319.68,277.05,99.88
333.66,314.9,29.12,296.03,51.67,345.8,297.78,228.82176470588232,323.45,243.53888888888892,112.12,28.82,335.03,281.85,278.98,278.55,328.65,222.0,318.5,343.1,43.2,277.07,298.23,294.98,279.0,254.34,298.07,18.98
335.45,341.5,98.03,270.79,72.13,254.77,346.77,254.25529411764705,56.2,228.05055555555555,111.9,28.82,298.06,278.17,287.6,274.08,342.03,219.25,309.25,245.18,35.88,280.88,304.8,299.32,263.5,260.45,281.45,186.93
252.35,249.7,214.78,297.05,60.57,327.25,342.23,268.24764705882353,44.95,219.66222222222223,109.47,29.05,232.34,298.57,286.93,222.5,342.3,214.5,316.73,127.4,53.65,312.05,307.55,302.65,191.25,334.7,135.65,175.77
169.83,346.75,99.62,267.75,59.61,263.25,342.2,238.85000000000002,27.32,246.1794444444444,107.62,28.8,99.66,213.78,261.77,276.12,265.4,233.25,313.27,128.5,40.95,278.3,308.52,307.1,179.0,342.77,40.25,23.82
330.8,341.2,17.43,317.79,52.31,342.95,341.57,255.93352941176465,159.65,249.05833333333328,111.15,28.95,296.52,280.58,272.12,267.57,319.97,213.75,314.8,295.9,16.65,254.65,276.45,290.25,233.25,353.46,216.17,106.27
321.22,324.05,17.7,308.88,48.98,343.43,274.35,261.78470588235297,106.05,252.54166666666666,107.35,28.95,326.85,281.42,289.02,270.98,319.45,206.0,316.83,276.48,33.35,282.58,285.7,298.05,275.0,338.12,281.9,348.52
334.62,282.58,24.4,324.05,45.76,340.05,336.32,240.38764705882355,198.18,240.73999999999998,109.92,28.98,348.71,288.42,288.05,271.03,325.2,212.25,316.45,251.3,32.92,285.0,279.1,296.85,279.75,317.03,281.2,180.53
338.15,330.68,27.48,305.5,40.62,342.57,331.57,251.91647058823528,189.23,260.69944444444445,107.7,29.0,345.09,288.92,285.85,276.45,326.17,207.0,318.77,274.25,28.38,251.25,291.4,287.98,275.0,343.47,282.35,11.4
322.66,337.3,39.0,310.23,45.86,348.45,334.5,262.80823529411765,173.85,258.0444444444445,107.3,28.98,310.52,282.38,275.73,272.75,320.12,214.25,324.1,255.58,30.77,249.8,285.38,288.32,276.75,346.73,283.02,98.4
320.07,340.67,35.45,321.68,40.82,345.88,311.82,258.0594117647058,241.7,271.0066666666667,108.65,29.07,307.98,286.4,277.5,265.27,326.17,196.5,329.22,275.62,44.67,258.7,287.75,293.82,263.0,264.51,287.9,22.93
327.42,338.2,44.15,292.63,53.59,347.05,287.75,282.9041176470588,208.07,275.59333333333336,108.9,29.05,312.93,283.53,293.1,272.57,329.75,218.75,318.6,279.12,43.45,286.93,298.12,309.95,270.75,258.09,289.43,25.2
326.58,316.43,39.0,288.38,49.83,339.38,316.55,258.94235294117647,263.73,273.5005555555556,110.17,28.98,323.85,281.27,279.72,277.0,324.3,211.5,324.1,310.52,31.8,289.72,284.95,292.0,266.75,341.96,286.48,18.1
312.89,304.02,20.6,306.96,53.43,336.05,281.5,220.9370588235294,230.3,258.7055555555555,111.45,29.0,280.94,283.95,271.48,270.25,337.57,213.25,314.02,275.45,40.2,294.3,296.75,290.38,269.5,342.04,287.58,22.0
316.53,321.27,19.55,296.95,56.51,336.53,255.2,232.30235294117645,242.23,250.23333333333332,110.82,28.92,296.15,280.17,272.02,270.23,335.62,213.25,327.92,143.02375,37.0,295.4,305.12,295.75,270.5,251.04,217.93,21.35
320.58,320.82,35.75,297.63,56.05,329.62,278.2,237.64529411764704,193.35,245.06166666666664,108.35,28.95,168.35,283.5,247.47,274.98,315.4,223.5,314.27,141.2825,49.95,303.33,282.62,300.8,271.0,180.38,225.92,9.92
338.83,295.73,19.1,283.35,51.3,341.4,248.12,246.89823529411768,241.1,254.84111111111113,102.7,28.95,311.02,298.97,252.22,282.38,330.3,220.0,323.12,309.1,27.6,301.05,299.5,293.98,257.75,325.51,256.48,10.65
333.42,312.2,38.33,282.06,53.2,346.88,286.43,234.09235294117647,97.02,247.30833333333334,107.22,28.83,293.38,291.38,257.52,276.88,253.27,203.0,328.62,337.98,59.3,304.9,294.17,302.58,276.75,244.82,295.82,100.08
316.34,313.4,26.72,301.65,48.88,339.43,285.55,92.2,108.38,231.1883333333333,101.28,28.88,323.81,278.73,266.85,261.35,324.6,218.25,320.77,320.73,48.65,291.17,280.47,313.03,263.0,248.17,287.62,183.72
324.31,306.07,37.92,301.38,64.25,348.12,313.4,89.92,194.15,249.07555555555552,99.97,28.92,337.24,279.43,272.75,271.3,330.32,221.5,311.35,287.7,53.8,276.2,304.12,306.7,270.25,260.91,215.57,23.2
334.57,324.72,49.43,292.59,56.2,338.9,244.3,341.3,225.85,228.26000000000002,101.05,28.82,314.01,308.05,265.25,270.82,321.48,228.5,304.25,299.85,51.17,293.45,286.62,300.17,274.5,339.49,289.67,181.1
168.78,89.2,68.72,251.43,58.98,249.75,286.48,18.1,172.07,332.4,102.85,28.77,246.64,307.27,235.23,288.33,260.2,217.75,292.25,327.32,43.85,319.5,335.0,313.48,239.5,251.8,239.18,98.88
347.71,333.77,68.6,170.58,59.33,336.15,296.2,107.45,231.25,316.4,104.58,28.88,282.97,300.15,252.8,282.02,345.62,214.75,297.02,277.02,43.75,296.9,314.08,296.48,247.0,253.79,170.15,341.85
330.75,345.95,58.45,194.93,57.32,338.5,286.48,15.55,213.05,299.4,106.25,28.75,320.82,216.93,253.05,309.08,341.98,236.0,280.9,275.0,20.95,284.23,294.07,283.3,278.5,174.06,302.12,347.95
336.6,320.83,45.8,231.71,170.06,332.92,314.5,98.0,249.78,319.77,110.05,28.88,229.64,286.43,262.5,276.15,340.32,226.0,303.15,266.2,22.23,280.5,134.92,271.2,260.5,324.76,201.57,352.68
335.26,329.3,33.4,279.09,260.65,330.0,319.52,263.15,304.3,290.98,115.4,28.98,291.67,284.78,272.53,276.1,320.35,237.25,307.38,273.65,43.75,289.8,331.7,292.77,250.5,252.82,275.95,353.18
326.94,337.33,259.2,312.28,216.22,325.7,323.52,350.03,134.05,243.75,115.1,29.1,311.0,278.1,295.57,272.03,328.97,211.25,304.05,254.35,48.48,259.7,331.0,293.05,261.25,344.86,282.57,18.12
320.09,203.05,286.98,302.48,184.28,301.65,325.45,343.67,101.4,315.12,196.25,29.67,163.2,282.52,299.05,272.27,331.0,206.75,288.2,193.95,245.05,185.12,293.38,260.52,248.25,250.63,243.45,173.97
220.8015384615385,305.6,261.12,278.1,184.42,331.73,329.5,221.8,117.8,322.6,139.3,29.12,146.57,284.3,283.95,269.3,320.3,192.75,251.0,84.62,9.8,206.53,230.4,238.28,189.0,158.26,216.67,242.18
246.05428571428575,188.0,254.88,243.87,196.43,321.75,326.8,226.43,115.9,264.08,55.6,30.0,150.1,284.2,264.62,183.95,304.17,212.0,163.88,115.7,101.47,224.88,215.93,196.22,189.5,158.38,237.85,231.32
250.81333333333333,248.25,247.25,174.9,226.31,223.4,326.6,218.52,88.83,230.0,30.05,29.5,160.06,284.15,249.45,271.88,311.08,192.75,159.45,98.95,343.6,174.6,215.77,187.45,160.25,168.67,162.32,271.55
227.54384615384612,243.65,279.02,207.17,245.19,196.77,326.8,213.45,127.75,270.95,37.6,29.65,177.56,283.88,247.52,220.95,173.4,205.75,186.1,87.5,330.2,127.3,197.7,186.75,187.75,180.56,246.62,259.62
220.02466666666672,231.9,236.75,215.9,233.29,194.55,325.8,210.2,86.67,293.12,182.4,30.0,188.89,283.8,232.35,206.23,263.48,193.75,229.15,96.9,326.18,173.0,181.3,198.2,163.25,184.1,268.33,245.55
220.14714285714288,267.45,154.77,260.27,277.27,214.28,324.12,252.45,89.4,321.15,131.78,30.08,173.44,283.75,266.45,297.05,291.8,222.5,266.5,72.67,255.7,118.67,197.35,265.83,241.75,192.95,268.12,250.25
